mapid	extension	aspect	Day	twitter_id	handle	date_posted	tweet_id	website	description
ttso_15	jpg	16x14	15	14130929	ttso	2019-11-15T14:33:41Z	1195349154370899969	_	#30DayMapChallenge Day 15: Names. Most common street name categories in Helsinki: person, mill, historic (ruins etc), municipality (metaname!), farming, Kalevala (epic), music, stars, Seven brothers (literary canon), boats. Code: https://t.co/gMbumlfaE7 #ggplot #sf @HRInfoshare https://t.co/6CbUZSqVnW
ttso_16	jpg	16x9	16	14130929	ttso	2019-11-16T15:24:55Z	1195724434713264128	_	#30DayMapChallenge Day 16: Places. There's no place like a Finnish school! The Pro (=job) version of Power BI doesn't allow me to share, so here's the .pbix file if you want to check: https://t.co/7EvRjOEMcW Data imported with #rstats from https://t.co/wbXIWCjh92 @Maanmittaus https://t.co/1Up0Ya87fp
ttso_17	jpg	16x16	17	14130929	ttso	2019-11-17T18:23:18Z	1196131714621464576	_	#30daymapchallenge Day 17: Zones. Helsinki Regional Transport (HSL) fare zones since April 2019 https://t.co/7iZeOHJEBk Hello @d3js_org - it's been a while! Fond memories from the courses by @miskaknapek in 4/2014 in Tampere, and by @alignedleft in 12/2015 on the interwebs. https://t.co/gfRFIEWvfH
ttso_18	jpg	16x15	18	14130929	ttso	2019-11-18T19:55:38Z	1196517340915150852	_	#30DayMapChallenge Day 18: Globe. The Big One, and the one in Stockholm a.k.a Ericsson Globe https://t.co/eonwt0uhLU. All the code of https://t.co/Ld3Jl9QPCI thanks to https://t.co/Luu2Ui5gN9 by @espinielli except for the tiny magenta dot. #ggplot #sf #rnaturalearth https://t.co/oBspj0jldr
ttso_19	png	16x11	19	14130929	ttso	2019-11-19T20:29:09Z	1196888159767990273	_	#30DayMapChallenge Day 19: Urban. The more urban, the more noise - that's how it still is, unfortunately. Highest decibel levels by Helsinki metro in 2017, just before the metro line was extended to the W. Code: https://t.co/MNgwwGS0k1 #ggplot #sf #rstats @HRInfoshare https://t.co/U2FkZ7jtHo
ttso_20	jpg	16x9	20	14130929	ttso	2019-11-20T16:44:19Z	1197193967550509056	_	#30DayMapChallenge Day 20: Rural. In 2016, there were seven farms inside the City of Helsinki that received subsidies from the EU. One of them is located on an island. Code: https://t.co/rjCPqunNQ8 Data by former MAVI via @CSCfi AVAA  #rstats #tmap #sf https://t.co/8Fjd1hH37l
ttso_21	jpg	16x12	21	14130929	ttso	2019-11-21T20:44:53Z	1197616895458975744	_	#30DayMapChallenge Day 21: Environment. Many a photo by @signebrander reveals just how rocky @helsinki was not so long ago. There is still plenty of bedrock visible. The biggest one is ~31500 m2 on the Harakka Island, a busy artists colony. Code: https://t.co/81BSe7uPOc https://t.co/ljoIHvvVxS
ttso_22	png	16x13	22	14130929	ttso	2019-11-22T18:40:00Z	1197947855555776512	_	#30DayMapChallenge Day 22: Built environment. If all other lights were off in #Helsinki except those on the bridges and overpasses. Data via @HRInfoshare Code: https://t.co/69VCfVZIju #rstats https://t.co/Isd6TjhCNT
ttso_23	png	16x12	23	14130929	ttso	2019-11-23T18:49:58Z	1198312751560626178	_	#30DayMapChallenge Day 23: Population. Downtown Helsinki is a popular place to live in most age groups but especially when you are around 30. Source: Population grid of Helsinki metropolitan area @HRInfoshare Code: https://t.co/gzu0Dncmk1 #rstats #sf #tmap https://t.co/ZrV1j0e0kc
ttso_24	png	16x13	24	14130929	ttso	2019-11-24T12:33:17Z	1198580346964652035	_	#30DayMapChallenge Day 24: Statistics. Night time light emissions in Helsinki region in May 2014 as seen by @NOAASatellites Data from the #DECUMANUS project via @HRInfoshare Code: https://t.co/xAEoZYBOSG #RStats #sf #ggplot https://t.co/metmK0zXXo
ttso_25	jpg	16x9	25	14130929	ttso	2019-11-25T19:34:54Z	1199048837119270912	_	#30DayMapChallenge Day 25: Climate. Roofs in our neighbourhood on Kulosaari #Helsinki suitable for solar panels (incl. our house) https://t.co/EUonEkGK8L Data by Eurosense via @HRInfoshare from the Decumanus project. Code: https://t.co/k6rkeKbars #rstats #sf #leaflet #htmlwidgets https://t.co/U4pooHxuJJ
ttso_26	jpg	16x16	26	14130929	ttso	2019-11-26T20:44:34Z	1199428757695672322	_	#30DayMapChallenge Day 26: Hydrology. Watershed of the river Vantaa, plus #Helsinki region waterways until Gulf of Finland. Code: https://t.co/boVfpTYLUt Data via  @SYKEint VALUE @HRInfoshare #rstats #sf https://t.co/J7SlwhrLyT
ttso_27	jpg	16x16	27	14130929	ttso	2019-11-27T19:43:28Z	1199775766428495872	_	#30DayMapChallenge Day 27: Resources. One of the most precious resources is clean air. Luckily, concentration levels of nitrogen dioxide in #Helsinki haven't increased. Data: Helsinki Region Environmental Services Authority. Code: https://t.co/etVEr96alA #rstats #sf #ggspatial https://t.co/gqT3ENwcjy
ttso_28	jpg	16x16	28	14130929	ttso	2019-11-28T17:31:52Z	1200105035662872576	_	#30DayMapChallenge Day 28: Funny.  At least I chuckled a bit myself at these funky city bike curves showing hourly departures in April 2019 from Aalto University &amp; Kulosaari metro station respectively. Data via @HRInfoshare Source: https://t.co/2CKDhHVu14 #rstats #sf #gganimate https://t.co/bOcyhNiK7o
ttso_29	jpg	16x9	29	14130929	ttso	2019-11-29T19:39:36Z	1200499571648028678	_	#30DayMapChallenge Day 29: Experimental. Laser scanning data is intriguing. Thanks to free course material by @CSCfi on the #lidR #Rstats package for forestry applications I looked into a 500x500 m patch of Nuuksio NP. Data by @fgi_nls Notebook: https://t.co/2NUTUvy1Gx https://t.co/9QgcxtZfGn
ttso_30	jpg	16x11	30	14130929	ttso	2019-11-30T14:35:49Z	1200785509011906561	_	#30DayMapChallenge Day 30: #Home is where the heart is, they say. Big chunks of mine are in Corcovado NP, Costa Rica &amp; in Danum Valley, Malesian Borneo. But Helsinki is where I live, and it's good. At 2pm the sun is already low. DEM10 @fgi_nls Code https://t.co/6MXga9D4L1 #Rstats https://t.co/7dseHx0hav
tweepsmap_01	jpg	16x10	01	368711188	tweepsmap	2019-11-03T15:48:20Z	1191019284778098690	_	"The best way to start our #30DayMapChallenge is with a map of the people doing the 30DayMapChallenge:)

https://t.co/SlszmRvUQC

1. #Chile 13%
2. #USA 12%
3. #UK 11%

Nice start Chile! https://t.co/OW6kaQhIjt"
tweepsmap_07	jpg	16x9	07	368711188	tweepsmap	2019-11-07T17:21:30Z	1192492285021347843	_	"This is what happens on a day twitter does a massive purge and suspends millions of accounts

Our followers map turned mostly red on July 12, 2018

Day 7 of #30DayMapChallenge: Red https://t.co/iziNkX8YQM"
tweepsmap_09	jpg	16x10	09	368711188	tweepsmap	2019-11-09T16:15:54Z	1193200552085204992	_	"Throwback tweepsmap: Historical map of our followers from May 2013

Day 9 of #30DayMapChallenge: Yellow https://t.co/3PNA2pv7Cw"
tweepsmap_10	jpg	16x11	10	368711188	tweepsmap	2019-11-10T16:19:19Z	1193563796213829632	_	"Day 10: black and white
Today's map for our #30DayMapChallenge, is a map of accounts that engage with us on twitter

Thanks for all the love! https://t.co/tAYNbJegti"
tweepsmap_12	jpg	16x10	12	368711188	tweepsmap	2019-11-13T17:45:00Z	1194672524052832258	_	"Day 12 of #30DayMapChallenge: Movement

Map of changes to our followers in 2019 https://t.co/BiJOuHpGt4"
tweepsmap_14	jpg	16x9	14	368711188	tweepsmap	2019-11-14T17:05:18Z	1195024923456155648	_	"Day 14 of #30DayMapChallenge: Boundaries

A map of accounts we follow https://t.co/ILwy6ChGS3"
tweepsmap_15	jpg	16x9	15	368711188	tweepsmap	2019-11-15T14:19:50Z	1195345670405808129	_	"Day 15 in the #30DayMapChallenge: Names

A map of CEOs that follow our account https://t.co/9FLNrV9h9V"
tweepsmap_16	jpg	16x9	16	368711188	tweepsmap	2019-11-16T15:25:39Z	1195724621057810438	_	"Day 16 of #30DayMapChallenge: Places

A map of our followers with GIS in their profile https://t.co/l4qsCX9Wzj"
tweepsmap_19	jpg	16x7	19	368711188	tweepsmap	2019-11-19T18:13:26Z	1196854005592461312	_	"Day 19 of #30DayMapChallenge: Urban

Our followers map by city

https://t.co/CVYGadEdid https://t.co/C6BVzohFnE"
tweepsmap_21	jpg	16x8	21	368711188	tweepsmap	2019-11-21T17:33:21Z	1197568695817650182	_	"@tjukanov Day 21 of #30DayMapChallenge: Environment

Map of environmentalists on twitter https://t.co/1jugSJoZ4H"
tylermorganwall_06	jpg	16x16	06	273781698	tylermorganwall	2019-11-07T13:01:09Z	1192426764573773825	_	"Day 6: Blue #30DayMapChallenge #dataviz

Little late, but was finalizing a feature yesterday at 10:30 PM (titles for `render_highquality()`) and decided just to let the full animation run overnight 😃

Made entirely with #rstats #rayshader #rayrender (and GEBCO bathymetry data) https://t.co/3IccX0fCU1"
tylermorganwall_11	jpg	16x16	11	273781698	tylermorganwall	2019-11-13T17:52:09Z	1194674325519044610	_	"‼️ Rayshader 0.13.1 is on the CRAN! Make gorgeous maps in just a few lines of #rstats code. Join me for my #MusaMasterclass this Friday to get a hands-on introduction to #rayshader:

https://t.co/VdYxwNfyT0

(I'll also say this is my #30DayMapChallenge for Day 11, Elevation🙂) https://t.co/GM2RvdpRnB"
tylermorganwall_30	jpg	16x16	30	273781698	tylermorganwall	2019-12-01T04:18:49Z	1200992622149619714	_	"#30DayMapChallenge day 30, ""Home."" Plotted my home state of PA using #rayshader + #rstats, with my hometown labeled. Combined SRTM elevation data with the USGS National Hydrography Dataset (using fasterize + raster + rgdal + sf) for water outlines. Code: https://t.co/8qiM8MzMv8 https://t.co/TmCDIQnpRC"
u_ribo_09	jpg	16x8	09	23845411	u_ribo	2019-11-09T10:59:52Z	1193121018757275648	_	"🗺No.9 A combination of graphs and spatial information using geographical facets.
I visualized the annual power demand between prefectures in Japan, taking into account the spatial arrangement. 🦉 Code: https://t.co/cmN1WwAi87 #30DayMapChallenge https://t.co/cpjLO2Ey1L"
u_ribo_10	jpg	14x16	10	23845411	u_ribo	2019-11-10T14:32:02Z	1193536801119424517	_	"🗺 No.10 A map of the area around Shinjuku where there are huge buildings in Tokyo 🗼
Even within the scope of this figure, 84633 features are displayed. 😲
🦉 Code: https://t.co/QDHAOTr4Oc #30DayMapChallenge https://t.co/PAHlZHEnMQ"
u_ribo_11	jpg	16x12	11	23845411	u_ribo	2019-11-11T14:33:22Z	1193899520955949056	_	No.11 Mt. Fujisan's Tanaka counter and level map with {tanaka} and {rasterVis}. This data set was used in a project to visualize Japanese volcanoes https://t.co/0PC5TqMOaH. Original: JAXA’s ALOS world 3D 30m DEM. https://t.co/DZfEAQQ8OF #30DayMapChallenge https://t.co/bzcOLlAMwF
u_ribo_12	jpg	16x16	12	23845411	u_ribo	2019-11-12T15:36:30Z	1194277798195499010	_	"🗺No.12 Bus route mapping 🚌 #GTFS format files are nice.
Tools: R, #ggplot2, gganimate, sf, ggspatial, and gtfsrouter!
Code: https://t.co/4OSSkQwVYP  #30DayMapChallenge https://t.co/tftdVuHXfu"
umdfire_21	jpg	16x11	21	2194567850	umdfire	2019-11-21T17:02:59Z	1197561052076097537	_	As sea surface temperature changes, purse seiners can target other species that are easier to catch. This map shows habitat of species in our study that can be caught using purse seines. They make up about 10% of all fish caught in the Pacific Ocean. 🐠#30DayMapChallenge https://t.co/fP2hUrOJcm
underdarkGIS_13	jpg	16x9	13	311043334	underdarkGIS	2019-11-02T07:05:19Z	1190525276196921344	_	"Set out to do days 1&amp;2 of  #30DayMapChallenge but ended up doing day 13 ¯\_(ツ)_/¯
Just love the effect of this one: https://t.co/U5hYOeFEr1"
VetleHallas_09	jpg	11x16	09	106197238	VetleHallas	2019-11-09T14:24:03Z	1193172403066679297	_	Dag 9 er egentlig gul, men denne er mer rød. Uansett viser det konsentrasjonen av barer og cafeer i Oslo (@openstreetmap) og steder der jeg har tatt en øl og sjekket inn på @untappd #30DayMapChallenge #ukenskart https://t.co/5MpcUkfwMu
VetleHallas_11	jpg	16x16	11	106197238	VetleHallas	2019-11-11T07:39:32Z	1193795377658572801	_	Dag 11 er høyde, og dette superenkle kartet viser landskapet rundt Boknafjorden kun ved bruk av høydekoter fra N50 #30DayMapChallenge #ukenskart https://t.co/pSbCpZtfAb
VetleHallas_12	jpg	16x11	12	106197238	VetleHallas	2019-11-12T11:03:45Z	1194209158809165824	_	På den 12. dagen er temaet bevegelse. Kartet viser min egen bevegelse rundt om i Europa de siste 10 årene #30DayMapChallenge #ukenskart https://t.co/zL57fJEQgJ
VetleHallas_13	jpg	16x11	13	106197238	VetleHallas	2019-11-13T07:01:59Z	1194510703220137984	_	Dag 13 - Tracks (min oversettelse/tolkning: spor). Derfor en gammel slager som viser utbyggingstakten til T-banen i Oslo #30DayMapChallenge  #ukenskart https://t.co/4Y1kB1Q3vf
VetleHallas_14	jpg	16x11	14	106197238	VetleHallas	2019-11-14T14:16:58Z	1194982558167183360	_	Dag 14 - boundaries: Landegrenser på land #30DayMapChallenge #ukenskart https://t.co/SNdyeAyeoM
VetleHallas_15	jpg	16x11	15	106197238	VetleHallas	2019-11-15T07:23:25Z	1195240874260729863	_	"Veier og gater indikerer noe om det bygde miljøet. Turkise linjer heter enten gate, gata eller gaten. 

På dag 15 er temaet navn #30DayMapChallenge #ukenskart https://t.co/an3oa9dJq5"
VetleHallas_16	jpg	11x16	16	106197238	VetleHallas	2019-11-16T15:20:01Z	1195723201747341315	_	Dag 16, med tema steder måtte jeg bare sette sammen i en hast, for jeg må løpe på jobb. Her er i hvert fall kulturminner - enkeltminner i Oslo sentrum og hvilken hjemmel stedet/bygget er fredet etter #30DayMapChallenge #ukenskart https://t.co/drshLHY7Pu
VinodhDataArt_09	jpg	16x10	09	1119202751718645760	VinodhDataArt	2019-11-09T19:08:53Z	1193244082530684928	_	"#30DayMapChallenge 

9- Yellow

""Significant Volcanic Eruptions"" 
Mapped by VEI index

@tableaupublic @tableau @Mapbox 

https://t.co/Srk9gV1ZI8 https://t.co/f99qmaly1w"
VinodhDataArt_12	jpg	16x12	12	1119202751718645760	VinodhDataArt	2019-11-23T16:48:43Z	1198282238204375040	_	"#30DayMapChallenge

12- Movement 
Tracking a fin whale's movement in a year

""Fin Whale sightings in the gulf of california""

@Mapbox @tableaupublic 
viz: https://t.co/Q8dp41MhZm https://t.co/1ZnJ58gKHr"
VinodhDataArt_13	jpg	16x12	13	1119202751718645760	VinodhDataArt	2019-11-22T14:06:00Z	1197878901483036672	_	"#30DayMapChallenge 

13 - Tracks

""Wood Warbler Bird Migration Tracks""

@Mapbox @tableaupublic 

viz: https://t.co/dRVQUVf1rC https://t.co/rSU8gj9aRV"
VinodhDataArt_14	jpg	16x12	14	1119202751718645760	VinodhDataArt	2019-11-21T21:21:51Z	1197626199930884096	_	"#30DayMapChallenge 

14 - Boundaries

""Maritime Boundary between India and Srilanka""

@Mapbox @tableaupublic 

Viz: https://t.co/ZD9h9U21bq https://t.co/9XtRwgIgO8"
VinodhDataArt_22	jpg	16x9	22	1119202751718645760	VinodhDataArt	2019-12-01T16:24:46Z	1201175316850335745	_	"#30DayMapChallenge 

22- Built Environment

""Hoover Dam ""  @Mapbox  @tableaupublic 

https://t.co/9ckBhm7gza https://t.co/Q3oC7K4sSk"
VinodhDataArt_26	jpg	16x12	26	1119202751718645760	VinodhDataArt	2019-11-28T07:48:45Z	1199958290622382080	_	"#30DayMapChallenge 

26 - Hydrology

""River Nile and its Basin

@tableaupublic @Mapbox 

https://t.co/FDI2I8n2Xo https://t.co/dWanWEDmzV"
visualizemap_01	jpg	16x16	01	1134609998980370432	visualizemap	2019-11-01T12:18:56Z	1190241812839092225	https://visualizemap.github.io/visualizefrance/mapbox/carreaux-menages-pauvres.html	Cartographie de la pauvreté des ménages en France avec cette carte interactive réalisée avec les données carroyées de @InseeFr et l’outil web @mapbox. #30DayMapChallenge #dataviz #bigdata https://t.co/916LkdyGGR https://t.co/V9wjC6sQoh
visualizemap_02	jpg	16x16	02	1134609998980370432	visualizemap	2019-11-02T07:59:06Z	1190538810368630785	https://visualizemap.github.io/visualizefrance/mapbox/communes-mobilites-pro.html	Cartographie des mobilités professionnelles en 2016 : déplacements domicile - lieu de travail à Paris, Lyon, Marseille et dans toutes les communes de France. Consultez notre carte interactive pour en savoir plus. #30DayMapChallenge https://t.co/EzMrHnaywP https://t.co/zYc8ahEamM
visualizemap_03	jpg	16x10	03	1134609998980370432	visualizemap	2019-11-03T15:23:32Z	1191013046786969602	https://visualizemap.github.io/visualizefrance/mapbox/carreaux-logements-2.html	Carte interactive et en 3D des logements en France : nombre de logements, type, année de construction, superficie moyenne en m², etc... Cartographie réalisée une fois de plus avec les données carroyées de l’Insee. #30DayMapChallenge https://t.co/eBSS5MHbyM https://t.co/i8T8gaBnkV
visualizemap_19	jpg	16x16	19	1134609998980370432	visualizemap	2019-11-19T16:15:20Z	1196824286872428551	https://visualizemap.github.io/visualizefrance/mapbox/iris-transport.html	Utilisation des transports en commun pour aller au travail : une cartographie à l’échelle nationale avec les données @InseeFr pour analyser le comportement des français. #30DayMapChallenge #BuiltWithMapbox https://t.co/3WmEKBJw8D https://t.co/tyND1m6Y26
visualizemap_22	jpg	16x16	22	1134609998980370432	visualizemap	2019-11-22T08:33:22Z	1197795190486061057	https://visualizemap.github.io/visualizefrance/mapbox/communes-usage-voiture.html	Où est-ce que l’usage de la voiture diminue en France ? Réponse avec cette cartographie interactive qui montre l’évolution de la part des actifs qui utilisent la voiture pour aller travailler entre 2011 et 2016. #30DayMapChallenge #dataviz @InseeFr https://t.co/FrrIpxAw7M https://t.co/1VsTPgLdfs
visualizemap_23	jpg	16x16	23	1134609998980370432	visualizemap	2019-11-23T11:56:06Z	1198208598477811717	https://visualizemap.github.io/visualizefrance/mapbox/origines-immigres.html	Origines géographiques des immigrés en France : une cartographie pour analyser d’où provient près de 10% de la population française. #30DayMapChallenge @InseeFr https://t.co/36J1K6YQbN https://t.co/Q2sPSDJL3z
